Date,SPX Return,Time to Maturity in Year,Delta,Implied Volatility Change
20150413,0.001629759,0.628,0.137013,-0.002915
20150413,0.001629759,0.236,0.738496,-0.010209
20150413,0.001629759,0.068,0.885326,-0.035859
20150413,0.001629759,0.348,0.920701,-0.013156
20150413,0.001629759,0.376,0.27877,-0.004243
20150413,0.001629759,1.72,0.063545,-0.000918
20150413,0.001629759,0.308,0.307701,-0.004658
20150413,0.001629759,0.18,0.911878,-0.030772
20150413,0.001629759,0.316,0.918389,-0.024339
20150413,0.001629759,3.904,0.83046,-0.004905
20150413,0.001629759,2.448,0.88726,-0.005026
20150413,0.001629759,1.356,0.798456,-0.00347
20150413,0.001629759,0.316,0.240779,-0.00439
20150413,0.001629759,0.208,0.889069,-0.022302
20150413,0.001629759,0.308,0.644188,-0.006853
20150413,0.001629759,3.904,0.319915,-0.001054
20150413,0.001629759,0.152,0.378595,-0.00639
20150413,0.001629759,0.996,0.940983,-0.013974
20150413,0.001629759,0.096,0.164781,-0.006797
20150413,0.001629759,2.448,0.775013,-0.001318
20150413,0.001629759,1.356,0.901469,-0.007317
20150413,0.001629759,0.308,0.608121,-0.00682
20150413,0.001629759,0.124,0.280665,-0.006252
20150413,0.001629759,0.348,0.721928,-0.006926
20150413,0.001629759,0.18,0.833015,-0.016059
20150413,0.001629759,1.044,0.353475,-0.002438
20150413,0.001629759,0.308,0.079568,-0.003656
20150413,0.001629759,0.264,0.426012,-0.004965
20150413,0.001629759,2.448,0.531596,0.000336
20150413,0.001629759,0.292,0.464221,-0.004992
20150413,0.001629759,0.264,0.780347,-0.008437
20150413,0.001629759,0.308,0.848762,-0.012482
20150413,0.001629759,0.316,0.159643,-0.004472
20150413,0.001629759,0.236,0.9215,-0.019489
20150413,0.001629759,1.356,0.732682,-0.002999
20150413,0.001629759,0.292,0.7726,-0.008991
20150413,0.001629759,0.996,0.805102,-0.003773
20150413,0.001629759,0.236,0.681617,-0.008622
20150413,0.001629759,0.376,0.343281,-0.003348
20150413,0.001629759,0.556,0.880873,-0.010351
20150413,0.001629759,0.236,0.440818,-0.006051
20150413,0.001629759,0.348,0.419442,-0.00484
20150413,0.001629759,0.348,0.80691,-0.009354
20150413,0.001629759,0.096,0.768204,-0.015917
20150413,0.001629759,0.376,0.311317,-0.00389
20150413,0.001629759,0.316,0.896507,-0.016267
20150413,0.001629759,1.72,0.608414,-0.001625
20150413,0.001629759,0.432,0.076465,-0.003993
20150413,0.001629759,0.308,0.39739,-0.004851
20150413,0.001629759,0.316,0.258348,-0.004547
20150413,0.001629759,0.236,0.515855,-0.00659
20150413,0.001629759,0.124,0.225415,-0.00595
20150413,0.001629759,0.208,0.372355,-0.005938
20150413,0.001629759,0.264,0.63331,-0.005213
20150413,0.001629759,0.628,0.853612,-0.007918
20150413,0.001629759,0.236,0.642214,-0.008049
20150413,0.001629759,1.044,0.395712,-0.002471
20150413,0.001629759,0.996,0.278546,-0.002035
20150413,0.001629759,1.72,0.136092,-0.00081
20150413,0.001629759,0.316,0.872654,-0.015289
20150413,0.001629759,0.376,0.847036,-0.012529
20150413,0.001629759,0.348,0.829924,-0.007901
20150413,0.001629759,0.096,0.445574,-0.007589
20150413,0.001629759,0.096,0.635872,-0.011166
20150413,0.001629759,1.72,0.916512,-0.007123
20150413,0.001629759,0.208,0.831021,-0.014722
20150413,0.001629759,0.124,0.821507,-0.015343
20150413,0.001629759,2.448,0.255455,0.000626
20150413,0.001629759,0.316,0.174607,-0.00438
20150413,0.001629759,2.448,0.662674,-0.000582
20150413,0.001629759,2.448,0.853278,-0.004176
20150414,0.005148196,0.304,0.847063,0.002479
20150414,0.005148196,0.288,0.36364,-0.00017
20150414,0.005148196,1.352,0.907383,0.005702
20150414,0.005148196,0.092,0.357541,-0.002482
20150414,0.005148196,0.204,0.834435,0.002788
20150414,0.005148196,0.064,0.204694,-0.003516
20150414,0.005148196,0.344,0.855796,0.004571
20150414,0.005148196,3.9,0.923513,0.009357
20150414,0.005148196,0.344,0.830222,0.002544
20150414,0.005148196,1.1,0.796853,0.002012
20150414,0.005148196,0.092,0.691438,0.001849
20150414,0.005148196,0.672,0.477672,0.000639
20150414,0.005148196,1.04,0.942317,0.009063
20150414,0.005148196,0.288,0.419654,0.000275
20150414,0.005148196,0.12,0.876535,0.005438
20150414,0.005148196,0.26,0.944218,0.010919
20150414,0.005148196,0.06,0.864888,0.013324
20150414,0.005148196,3.9,0.882733,0.004519
20150414,0.005148196,0.12,0.90551,0.008999
20150414,0.005148196,0.288,0.945005,0.012834
20150414,0.005148196,1.352,0.378208,0.00078
20150414,0.005148196,0.288,0.783104,0.000516
20150414,0.005148196,0.064,0.835023,0.00958
20150414,0.005148196,1.04,0.114639,0.001044
20150414,0.005148196,0.26,0.83744,0.001379
20150414,0.005148196,0.672,0.796406,0.001452
20150414,0.005148196,0.344,0.659167,0.000901
20150414,0.005148196,0.12,0.757628,-0.000506
20150414,0.005148196,0.176,0.168879,-0.001373
20150414,0.005148196,3.9,0.154263,0.000134
20150414,0.005148196,0.312,0.619745,0.000824
20150414,0.005148196,0.312,0.521412,0.001004
20150414,0.005148196,2.444,0.788726,0.002963
20150414,0.005148196,1.04,0.786818,0.001897
20150414,0.005148196,3.9,0.759598,0.003139
20150414,0.005148196,0.092,0.888267,0.009041
20150414,0.005148196,3.9,0.222895,0.001558
20150414,0.005148196,0.344,0.915918,0.00068
20150414,0.005148196,1.716,0.825343,0.003217
20150414,0.005148196,0.204,0.067152,-0.001112
20150414,0.005148196,0.232,0.865152,0.003911
20150414,0.005148196,0.312,0.939475,0.012505
20150414,0.005148196,0.344,0.719264,0.001461
20150414,0.005148196,0.304,0.119595,0.000465
20150414,0.005148196,0.312,0.350681,0.000334
20150414,0.005148196,0.12,0.173696,-0.005562
20150414,0.005148196,1.716,0.890117,0.005333
20150414,0.005148196,0.344,0.933087,0.014392
20150414,0.005148196,0.312,0.101654,0.000233
20150414,0.005148196,0.312,0.756798,0.001989
20150414,0.005148196,1.1,0.441097,0.001346
20150414,0.005148196,0.372,0.47464,0.001024
20150414,0.005148196,0.26,0.850893,0.001724
20150414,0.005148196,0.176,0.924065,0.007195
20150414,0.005148196,0.992,0.350831,0.001009
20150414,0.005148196,0.312,0.781473,0.002045
20150414,0.005148196,1.716,0.305583,0.001227
20150414,0.005148196,0.992,0.29729,0.000926
20150414,0.005148196,0.092,0.755175,0.00285
20150414,0.005148196,0.204,0.624345,-6.80E-05
20150414,0.005148196,0.992,0.94889,0.010122
20150414,0.005148196,0.344,0.441982,0.000661
20150414,0.005148196,0.304,0.69313,0.000648
20150414,0.005148196,1.352,0.23254,0.000817
20150414,0.005148196,0.672,0.946129,0.00998
20150414,0.005148196,0.12,0.574586,-0.002095
20150414,0.005148196,0.064,0.64187,0.001903
20150414,0.005148196,0.26,0.059971,-0.001449
20150414,0.005148196,0.232,0.342084,-8.00E-06
20150414,0.005148196,0.344,0.169802,0.000255
20150414,0.005148196,0.992,0.279456,0.000677
20150414,0.005148196,0.176,0.703323,0.000762
20150414,0.005148196,1.716,0.48543,0.001255
20150414,0.005148196,0.06,0.06371,-0.005884
20150414,0.005148196,0.26,0.890793,0.003134
20150414,0.005148196,0.312,0.56587,0.000976
20150414,0.005148196,0.06,0.89413,0.013918
20150414,0.005148196,1.04,0.898909,0.011732
20150414,0.005148196,1.1,0.82781,0.002509
20150414,0.005148196,0.288,0.89745,0.004248
20150414,0.005148196,0.624,0.949995,0.010935
20150414,0.005148196,0.06,0.879663,0.011567
20150414,0.005148196,0.344,0.425627,0.000469
20150414,0.005148196,0.552,0.861951,0.003453
20150414,0.005148196,1.1,0.516929,0.00114
20150414,0.005148196,0.288,0.883783,0.003616
20150414,0.005148196,0.288,0.115036,1.10E-05
20150414,0.005148196,0.092,0.054177,-0.004138
20150414,0.005148196,0.304,0.930966,0.005751
20150414,0.005148196,1.716,0.094265,0.000549
20150414,0.005148196,1.04,0.925618,0.009602
20150414,0.005148196,0.288,0.650982,0.000341
20150414,0.005148196,1.716,0.760317,0.002144
20150414,0.005148196,0.288,0.612091,0.000224
20150414,0.005148196,3.9,0.660465,0.002031
20150414,0.005148196,0.344,0.852094,0.004895
20150414,0.005148196,0.26,0.292897,-0.000701
20150414,0.005148196,0.176,0.654096,3.50E-05
20150414,0.005148196,0.288,0.210387,0.000317
20150414,0.005148196,0.312,0.944352,0.01281
20150415,-0.000778444,0.308,0.904951,-0.00257
20150415,-0.000778444,0.116,0.498708,-0.003543
20150415,-0.000778444,0.228,0.743924,-0.001741
20150415,-0.000778444,0.3,0.916671,-0.000723
20150415,-0.000778444,0.256,0.827292,-0.003117
20150415,-0.000778444,0.308,0.636362,-0.001622
20150415,-0.000778444,0.256,0.207599,-0.000984
20150415,-0.000778444,0.116,0.182257,-0.001222
20150415,-0.000778444,0.228,0.852069,-0.00193
20150415,-0.000778444,0.308,0.859317,-0.001777
20150415,-0.000778444,0.144,0.236656,-0.001666
20150415,-0.000778444,0.308,0.348734,-0.001433
20150415,-0.000778444,0.988,0.692699,-0.001186
20150415,-0.000778444,1.036,0.882376,-0.003021
20150415,-0.000778444,0.256,0.875062,-0.003155
20150415,-0.000778444,1.4,0.851621,0.000125
20150415,-0.000778444,0.3,0.144631,-0.000457
20150415,-0.000778444,0.256,0.919705,-0.003162
20150415,-0.000778444,0.284,0.643267,-0.001787
20150415,-0.000778444,0.284,0.187472,-0.000595
20150415,-0.000778444,0.144,0.842562,-0.000425
20150415,-0.000778444,0.256,0.563354,-0.002269
20150415,-0.000778444,0.088,0.9409,0.002159
20150415,-0.000778444,1.348,0.392663,0.000775
20150415,-0.000778444,3.896,0.911592,0.00244
20150415,-0.000778444,3.896,0.732011,-0.000679
20150415,-0.000778444,1.096,0.878302,-0.001672
20150415,-0.000778444,2.44,0.600898,0.000148
20150415,-0.000778444,0.548,0.377454,-0.000815
20150415,-0.000778444,0.228,0.934134,7.80E-05
20150415,-0.000778444,2.44,0.943613,0.000132
20150415,-0.000778444,1.096,0.597892,-0.000358
20150415,-0.000778444,0.3,0.248004,-0.001072
20150415,-0.000778444,0.3,0.728469,-0.00145
20150415,-0.000778444,1.348,0.934456,-0.001245
20150415,-0.000778444,0.228,0.666569,-0.001706
20150415,-0.000778444,1.712,0.681793,-0.000662
20150415,-0.000778444,0.308,0.693644,-0.001932
20150415,-0.000778444,0.2,0.721896,-0.00143
20150415,-0.000778444,0.308,0.843163,-0.001916
20150415,-0.000778444,0.228,0.755282,-0.001543
20150415,-0.000778444,1.096,0.911526,-0.00054
20150415,-0.000778444,0.228,0.837117,-0.002101
20150415,-0.000778444,0.256,0.908702,-0.002856
20150415,-0.000778444,0.668,0.333861,-0.000269
20150415,-0.000778444,1.712,0.597924,-0.000658
20150415,-0.000778444,0.088,0.068845,0.000456
20150415,-0.000778444,3.896,0.570292,0.000896
20150415,-0.000778444,0.308,0.457978,-0.001686
20150415,-0.000778444,0.308,0.88915,-0.004316
20150415,-0.000778444,0.284,0.854034,-0.002029
20150415,-0.000778444,0.284,0.864811,-0.001855
20150415,-0.000778444,0.308,0.941143,-0.001906
20150415,-0.000778444,3.896,0.833651,-0.000321
20150415,-0.000778444,0.548,0.440981,-0.000646
20150415,-0.000778444,0.06,0.225711,0.000787
20150415,-0.000778444,1.712,0.10199,0.000987
20150415,-0.000778444,0.424,0.748738,-0.00099
20150415,-0.000778444,0.172,0.180061,-0.001276
20150415,-0.000778444,1.712,0.896682,-0.000575
20150415,-0.000778444,3.896,0.865883,0.000446
20150415,-0.000778444,0.988,0.288001,0.000122
20150415,-0.000778444,0.548,0.127996,-2.20E-05
20150415,-0.000778444,0.308,0.825698,-0.001638
20150415,-0.000778444,0.284,0.94459,0.002522
20150415,-0.000778444,0.06,0.865883,0.004102
20150415,-0.000778444,0.3,0.864551,-0.001342
20150415,-0.000778444,0.116,0.43674,-0.002602
20150415,-0.000778444,0.256,0.88729,-0.001532
20150415,-0.000778444,0.424,0.83353,-0.000579
20150415,-0.000778444,0.284,0.908342,-0.001347
20150415,-0.000778444,3.896,0.445102,0.000351
20150415,-0.000778444,0.3,0.818312,-0.00124
20150415,-0.000778444,2.44,0.839762,-0.000558
20150415,-0.000778444,0.144,0.869903,-0.00041
20150415,-0.000778444,1.348,0.527255,-0.000316
20150415,-0.000778444,1.096,0.786391,-0.0016
20150415,-0.000778444,0.088,0.653479,-0.000646
20150415,-0.000778444,0.988,0.152244,0.001095
20150415,-0.000778444,0.088,0.745282,-0.000374
20150415,-0.000778444,0.228,0.936926,0.009492
20150415,-0.000778444,1.712,0.932818,-0.001103
20150415,-0.000778444,0.284,0.879808,-0.001703
20150415,-0.000778444,2.44,0.906468,0.00064
20150415,-0.000778444,0.228,0.918649,-0.001193
20150415,-0.000778444,0.256,0.137867,-0.001353
20150415,-0.000778444,0.144,0.916398,-0.000536
20150415,-0.000778444,0.256,0.912421,-0.002948
20150415,-0.000778444,0.62,0.868038,-0.003611
20150415,-0.000778444,0.228,0.943015,6.20E-05
20150415,-0.000778444,0.06,0.059133,0.002533
20150415,-0.000778444,2.44,0.315001,-0.000568
20150415,-0.000778444,0.308,0.885082,-0.004772
20150415,-0.000778444,0.088,0.724767,-0.000195
20150415,-0.000778444,0.308,0.648585,-0.001589
20150415,-0.000778444,0.284,0.616496,-0.001861
20150415,-0.000778444,0.256,0.716025,-0.002374
20150415,-0.000778444,0.228,0.765897,-0.001733
20150415,-0.000778444,0.116,0.920981,-0.004025
20150415,-0.000778444,0.34,0.355926,-0.00121
20150416,-0.011311245,0.196,0.928141,-0.004704
20150416,-0.011311245,0.196,0.486267,-0.001264
20150416,-0.011311245,0.056,0.779999,-0.002058
20150416,-0.011311245,1.032,0.89286,-0.004688
20150416,-0.011311245,0.336,0.731352,-0.000851
20150416,-0.011311245,0.28,0.50382,-0.00095
20150416,-0.011311245,0.056,0.169022,0.00384
20150416,-0.011311245,0.252,0.942357,-0.003103
20150416,-0.011311245,0.084,0.220314,0.00118
20150416,-0.011311245,0.224,0.831482,-0.000426
20150416,-0.011311245,2.436,0.883522,0.00119
20150416,-0.011311245,1.708,0.944255,-0.008874
20150416,-0.011311245,0.296,0.942902,-0.011081
20150416,-0.011311245,0.252,0.88905,-0.000723
20150416,-0.011311245,0.224,0.906708,-0.001095
20150416,-0.011311245,0.196,0.551158,-0.000975
20150416,-0.011311245,0.364,0.761963,-0.001597
20150416,-0.011311245,1.092,0.414981,0.000978
20150416,-0.011311245,0.296,0.892213,-0.00242
20150416,-0.011311245,0.056,0.894881,-0.007159
20150416,-0.011311245,0.168,0.216334,-0.000524
20150416,-0.011311245,1.344,0.555291,-0.000264
20150416,-0.011311245,0.336,0.868826,-0.00528
20150416,-0.011311245,1.708,0.84802,-0.001113
20150416,-0.011311245,0.28,0.906373,-0.001876
20150416,-0.011311245,0.224,0.902368,-0.000531
20150416,-0.011311245,0.224,0.281601,-0.00108
20150416,-0.011311245,0.224,0.485941,-0.000931
20150416,-0.011311245,0.304,0.807238,-0.000894
20150416,-0.011311245,0.252,0.789327,0.000783
20150416,-0.011311245,1.344,0.354062,0.000877
20150416,-0.011311245,0.224,0.885492,-0.001162
20150416,-0.011311245,0.168,0.486461,-0.001244
20150416,-0.011311245,0.336,0.69327,-0.000842
20150416,-0.011311245,0.084,0.912232,-0.002888
20150416,-0.011311245,0.14,0.906565,-0.000717
20150416,-0.011311245,0.28,0.431011,-0.000982
20150416,-0.011311245,0.252,0.87367,-0.000617
20150416,-0.011311245,0.224,0.121089,0.001074
20150416,-0.011311245,0.304,0.607905,-0.00066
20150416,-0.011311245,0.336,0.772719,-0.000937
20150416,-0.011311245,0.304,0.890266,0.001138
20150416,-0.011311245,0.14,0.726608,-0.000207
20150416,-0.011311245,0.196,0.868873,-0.001109
20150416,-0.011311245,0.252,0.405494,-0.000408
20150416,-0.011311245,0.224,0.583036,-0.00081
20150416,-0.011311245,0.224,0.948876,-0.002502
20150416,-0.011311245,0.28,0.861602,-0.000884
20150416,-0.011311245,0.296,0.917519,-0.003079
20150416,-0.011311245,0.336,0.531937,-0.00078
20150416,-0.011311245,0.42,0.499587,-0.000453
20150416,-0.011311245,0.14,0.40109,-0.00201
20150416,-0.011311245,0.196,0.571348,-0.000773
20150416,-0.011311245,0.196,0.720859,-0.000537
20150416,-0.011311245,0.336,0.366378,-0.000902
20150416,-0.011311245,0.984,0.946701,-0.008091
20150416,-0.011311245,1.396,0.657239,-0.000336
20150416,-0.011311245,0.42,0.833521,-0.001389
20150416,-0.011311245,0.252,0.946116,-0.00573
20150416,-0.011311245,0.304,0.226964,-0.000946
20150416,-0.011311245,3.892,0.833252,-0.003079
20150416,-0.011311245,2.436,0.8709,0.00117
20150416,-0.011311245,0.14,0.370789,-0.002014
20150416,-0.011311245,0.364,0.405877,-0.000583
20150416,-0.011311245,1.396,0.870583,-0.001741
20150416,-0.011311245,0.224,0.375028,-0.001077
20150416,-0.011311245,0.252,0.321127,-0.00126
20150416,-0.011311245,0.196,0.94966,-0.006297
20150416,-0.011311245,0.112,0.140322,-0.0019
20150416,-0.011311245,0.224,0.839297,-0.000216
20150416,-0.011311245,1.092,0.929968,-0.005966
20150416,-0.011311245,0.28,0.641209,-0.000686
20150416,-0.011311245,3.892,0.15969,0.002023
20150416,-0.011311245,0.336,0.095794,0.001318
20150416,-0.011311245,0.14,0.939759,-0.004912
20150416,-0.011311245,1.396,0.887633,-0.001936
20150416,-0.011311245,0.544,0.647262,-0.000488
20150416,-0.011311245,1.032,0.530808,0.000584
20150416,-0.011311245,0.296,0.316619,-0.001067
20150416,-0.011311245,3.892,0.787631,-0.001526
20150416,-0.011311245,0.296,0.82543,-0.000961
20150416,-0.011311245,1.708,0.866045,-0.002398
20150416,-0.011311245,0.304,0.917258,-0.00057
20150416,-0.011311245,0.084,0.2952,0.000219
20150416,-0.011311245,1.396,0.739008,-0.000344
20150416,-0.011311245,1.708,0.919738,-0.00507
20150416,-0.011311245,0.252,0.778796,-0.000861
20150416,-0.011311245,2.436,0.599285,-0.001312
20150416,-0.011311245,0.984,0.740976,0.000385
20150416,-0.011311245,1.344,0.892881,-0.002095
20150416,-0.011311245,3.892,0.62453,0.000851
20150416,-0.011311245,2.436,0.919485,0.000492
20150416,-0.011311245,1.708,0.437723,0.000948
20150416,-0.011311245,1.092,0.083174,0.00151
20150416,-0.011311245,1.032,0.919109,-0.002152
20150416,-0.011311245,0.336,0.189278,-0.000641
20150416,-0.011311245,0.168,0.557933,-0.001034
20150416,-0.011311245,0.336,0.222505,-0.000973
20150416,-0.011311245,0.28,0.90285,-0.002047
20150416,-0.011311245,0.168,0.753663,7.90E-05
20150417,0.009235131,0.192,0.705277,-0.001624
20150417,0.009235131,0.3,0.406872,-0.001697
20150417,0.009235131,0.3,0.702695,-0.000955
20150417,0.009235131,0.292,0.796086,-0.000362
20150417,0.009235131,3.888,0.894278,0.00106
20150417,0.009235131,0.22,0.230847,-0.002804
20150417,0.009235131,0.192,0.868299,-0.001955
20150417,0.009235131,0.276,0.364909,-0.001728
20150417,0.009235131,0.276,0.741719,-0.000927
20150417,0.009235131,1.028,0.686596,-0.000336
20150417,0.009235131,0.108,0.497791,-0.000687
20150417,0.009235131,0.292,0.068945,-0.003675
20150417,0.009235131,0.248,0.878633,6.20E-05
20150417,0.009235131,0.108,0.272636,-0.000571
20150417,0.009235131,0.332,0.92283,0.016174
20150417,0.009235131,2.432,0.717601,0.002489
20150417,0.009235131,0.98,0.641687,-1.70E-05
20150417,0.009235131,0.248,0.820148,-0.001219
20150417,0.009235131,0.08,0.050602,-0.004988
20150417,0.009235131,3.888,0.541414,-0.002265
20150417,0.009235131,3.888,0.689033,0.000618
20150417,0.009235131,3.888,0.570962,-0.00243
20150417,0.009235131,0.248,0.213135,-0.004148
20150417,0.009235131,3.888,0.380056,-0.000197
20150417,0.009235131,2.432,0.896223,-0.001671
20150417,0.009235131,0.292,0.745643,-0.000294
20150417,0.009235131,0.22,0.492709,-0.001624
20150417,0.009235131,3.888,0.781754,0.001124
20150417,0.009235131,3.888,0.677113,0.000324
20150417,0.009235131,0.332,0.521264,-0.001703
20150417,0.009235131,3.888,0.526217,-0.002358
20150417,0.009235131,0.22,0.838128,-0.001408
20150417,0.009235131,0.136,0.900558,0.000904
20150417,0.009235131,0.136,0.442454,-0.00066
20150417,0.009235131,0.3,0.783645,-0.00072
20150417,0.009235131,0.248,0.834985,-0.001324
20150417,0.009235131,0.3,0.90776,0.000393
20150417,0.009235131,0.248,0.333714,-0.001825
20150417,0.009235131,2.432,0.478466,0.001984
20150417,0.009235131,0.248,0.860845,-0.002063
20150417,0.009235131,2.432,0.782375,0.002666
20150417,0.009235131,1.34,0.938721,0.004789
20150417,0.009235131,0.3,0.813339,-0.00012
20150417,0.009235131,0.136,0.545381,-0.001513
20150417,0.009235131,1.028,0.334141,-0.000815
20150417,0.009235131,0.36,0.169776,-0.003735
20150417,0.009235131,3.888,0.843867,0.002358
20150417,0.009235131,0.3,0.568006,-0.001328
20150417,0.009235131,0.08,0.899542,0.008065
20150417,0.009235131,0.332,0.661333,-0.00103
20150417,0.009235131,1.704,0.524634,0.000128
20150417,0.009235131,0.98,0.200833,-0.000918
20150417,0.009235131,0.08,0.079294,-0.003721
20150417,0.009235131,0.108,0.554526,0.000163
20150417,0.009235131,0.248,0.652544,-0.000966
20150417,0.009235131,0.416,0.093731,-0.003221
20150417,0.009235131,1.088,0.068606,-0.000634
20150417,0.009235131,1.392,0.680856,0.000166
20150417,0.009235131,0.248,0.510836,-0.000495
20150417,0.009235131,2.432,0.147661,-0.000413
